,away_FT_goals,away_atk,away_corners,away_def,away_formation,away_fouls,away_gk,away_mid,away_red,away_shots,away_shots_target,away_team,away_yellow,date,home_FT_goals,home_atk,home_corners,home_def,home_formation,home_fouls,home_gk,home_mid,home_red,home_shots,home_shots_target,home_team,home_yellow,B365A,B365H,B365D
1128,0,"['Gary Mackay-Steven', 'Leigh Griffiths']",7,"['Kieran Tierney', 'Adam Matthews', 'Efe Ambrose', 'Jason Denayer']",4-4-2,16,['Lukasz Zaluska'],"['Kris Commons', 'Scott Brown', 'Stuart Armstrong', 'James Forrest']",0,12,4,Celtic,3,2015-05-15,0,"['Steven MacLean', ""Michael O'Halloran""]",11,"['Brian Easton', 'Gary Miller', 'Steven Anderson', 'Thomas Scobbie']",4-4-2,9,['Alan Mannus'],"['Daniel Swanson', 'David Wotherspoon', 'Chris Millar', 'Murray Davidson']",0,16,7,St Johnstone,3,1.36,8.0,4.75
1129,0,['Robbie Muirhead'],6,"['Paul Dixon', 'Jaroslaw Fojut', 'John Souttar', 'Sean Dillon']",4-4-1-1,10,['Radoslaw Cierzniak'],"['Nadir Ciftci', 'Charles Telfer', 'John Rankin', 'Calum Butcher', 'Chris Erskine']",0,14,4,Dundee United,2,2015-05-16,0,"['Aaron Doran', 'Edward Ofere']",5,"['Josh Meekings', 'Gary Warren', 'Daniel Devine', 'Graeme Shinnie']",4-4-2,9,['Ryan Esson'],"['Ross Draper', 'Greg Tansey', 'James Vincent', 'Ryan Christie']",0,15,6,Inverness C,2,3.8,1.91,3.6
1130,0,"['Scott McDonald', 'Lee Erwin']",5,"['Simon Ramsden', ""Mark O'Brien"", 'Stephen McManus', 'Steven Hammell']",4-4-2,15,['George Long'],"['Conor Grant', 'Keith Lasley', 'Stephen Pearson', 'Marvin Johnson']",1,12,6,Motherwell,4,2015-05-16,0,"['Steven Thompson', 'Thomas Reilly']",5,"['Jason Naismith', 'Jack Baird', 'Jeroen Tesselaar', 'Sean Kelly']",4-4-2,7,['Marian Kello'],"['Stephen Mallan', 'Alan Gow', 'Gregg Wylde', 'James Dayton']",0,11,5,St Mirren,0,1.95,3.75,3.5
1131,2,['Josh Magennis'],3,"['Ross Barbour', 'Mark Connolly', 'Manuel Pascali', 'Darryl Westlake']",4-4-1-1,3,['Craig Samson'],"['Alexei Jr Eremenko', 'Greg Kiltie', 'Jamie Hamill', 'Craig Slater', 'Temitope Ayoluwa Obadeyi']",0,9,7,Kilmarnock,2,2015-05-16,0,"['Kallum Higginbotham', 'Lyle Taylor']",5,"[""Stephen O'Donnel"", 'Frederik Frans', 'Conrad Balatoni', 'Callum Booth']",4-4-2,3,['Scott Fox'],"['Gary Fraser', 'Stuart Bannigan', 'Steven Lawless', 'Kris Doolan']",0,6,1,Partick,3,4.5,1.8,3.5
1132,1,['Eamonn Brophy'],7,"['Garcia Tena', 'Kieran MacDonald', 'Darren Lyon', 'Lucas']",4-1-4-1,13,['Michael McGovern'],"['Alistair Crawford', 'Darian MacKinnon', 'Dougie Imrie', 'Grant Gillespie', 'Lewis Longridge']",0,10,4,Hamilton,2,2015-05-16,0,"['Craig Curran', 'Liam Boyce']",9,"['Paul Quinn', 'Jamie Reckord', 'Filip Kiss', 'Marcus Fraser']",4-4-2,6,['Antonio Reguero Chapinal'],"['Jackson Irvine', 'Raffaele De Vita', 'Michael Gardyne', 'Martin Woods']",1,7,3,Ross County,2,3.8,1.85,3.8
1133,0,"['David Goodwillie', 'Lawrence Shankland']",12,"['Andrew Considine', 'Shaleum Logan', 'Ashton Taylor', 'Donervon Daniels']",4-4-2,15,['Scott Brown'],"['Jonathan Hayes', 'Peter Pawlett', 'Cameron Smith', 'Barry Robson']",0,11,5,Aberdeen,2,2015-05-16,1,"['Greg Stewart', 'Luka Tankulic']",5,"['Gary Irvine', 'Paul McGinn', 'James McPake', 'Kostadin Gadzhalov']",4-4-2,10,['Kyle Letheren'],"['Paul McGowan', 'Calvin Colquhoun', 'Kevin Thomson', 'Jim McAllister']",0,8,2,Dundee FC,1,1.7,4.5,4.0
1134,0,['Liam Boyce'],7,"['Paul Quinn', 'Jamie Reckord', 'Marcus Fraser', 'Scott Boyd']",4-4-1-1,6,['Antonio Reguero Chapinal'],"['Raffaele De Vita', 'Tony Dingwall', 'Michael Gardyne', 'Martin Woods', 'Jackson Irvine']",0,16,9,Ross County,0,2015-05-23,1,"['Temitope Ayoluwa Obadeyi', 'Josh Magennis']",4,"['Mark Connolly', 'Ross Barbour', ""Mark O'Hara"", 'Lee Ashcroft']",4-4-2,11,['Conor Brennan'],"['Aaron Splaine', 'Greg Kiltie', 'Craig Slater', 'Alexei Jr Eremenko']",0,10,4,Kilmarnock,2,2.2,3.0,3.6
1135,0,"['Steven Thompson', 'Kieran Sadlier']",5,"['Jeroen Tesselaar', 'Jason Naismith', 'Jack Baird', 'Sean Kelly']",4-4-2,2,['Marian Kello'],"['Lewis Morgan', 'James Dayton', 'Thomas Reilly', 'Stephen Mallan']",0,2,0,St Mirren,1,2015-05-23,0,['Eamonn Brophy'],8,"['Kieran MacDonald', 'Darren Lyon', 'Lucas', 'Garcia Tena']",4-1-4-1,6,['Michael McGovern'],"['Alistair Crawford', 'Lewis Longridge', 'Grant Gillespie', 'Dougie Imrie', 'Greg Docherty']",0,9,7,Hamilton,2,4.5,1.73,3.8
1136,0,"['Kris Doolan', 'Christie Elliot']",6,"[""Stephen O'Donnel"", 'Jack Hendry', 'Ben Richards-Everton', 'Callum Booth']",4-4-2,7,['Scott Fox'],"['David Wilson', 'Gary Fraser', 'Stuart Bannigan', 'Kallum Higginbotham']",0,18,5,Partick,0,2015-05-23,0,"['Craig Moore', 'John Sutton']",4,"['Luke Watt', 'Louis Laing', 'Simon Ramsden', 'Anthony Straker']",4-4-2,9,['Dan Twardzik'],"['Lionel Ainsworth', 'Stewart Carswell', 'Conor Grant', 'Dominic Thomas']",0,8,4,Motherwell,0,2.38,2.9,3.4
1137,0,"['Tarmo Kink', 'Ryan Christie']",0,"['Gary Warren', 'James Vincent', 'Carl Tremarco', 'Lewis Horner']",4-4-2,8,['Ryan Esson'],"['Daniel Devine', 'Danny Williams', 'Liam Polworth', 'Nick Ross']",0,3,0,Inverness C,0,2015-05-24,2,"['James Forrest', 'Stefan Scepovic']",5,"['Jason Denayer', 'Virgil van Dijk', 'Emilio Izaguirre', 'Adam Matthews']",4-4-2,12,['Craig Gordon'],"['Scott Brown', 'Stuart Armstrong', 'Stefan Johansen', 'Nir Biton']",0,9,5,Celtic,2,11.0,1.25,5.75
1138,0,['Luka Tankulic'],7,"['James McPake', 'Thomas Konrad', 'Gary Irvine', 'Paul McGinn']",4-4-1-1,10,['Kyle Letheren'],"['Jim McAllister', 'Simon Ferry', 'Greg Stewart', 'Stephen McGinn', 'Paul McGowan']",0,10,3,Dundee FC,4,2015-05-24,2,"['Nadir Ciftci', 'Robbie Muirhead']",3,"['Jaroslaw Fojut', 'John Souttar', 'Paul Dixon', 'Sean Dillon']",4-4-2,19,['Radoslaw Cierzniak'],"['John Rankin', 'Ryan McGowan', 'Chris Erskine', 'Blair Spittal']",0,13,5,Dundee United,3,3.6,2.0,3.5
1139,0,"[""Michael O'Halloran"", 'Steven MacLean']",4,"['Thomas Scobbie', 'Brian Easton', 'Steven Anderson']",3-5-2,12,['Alan Mannus'],"['Liam Caddis', 'Murray Davidson', 'Daniel Swanson', 'David Wotherspoon', 'Chris Millar']",0,6,1,St Johnstone,2,2015-05-24,0,"['Peter Pawlett', 'Niall McGinn']",13,"['Russell Anderson', 'Mark Reynolds', 'Joe Shaughnessy', 'Ashton Taylor']",4-4-2,12,['Scott Brown'],"['Cameron Smith', 'Jonathan Hayes', 'Andrew Considine', 'Nicky Low']",0,9,7,Aberdeen,1,3.75,1.91,3.6
1140,0,['Kris Doolan'],1,"['Gary Miller', 'Frederik Frans', 'Liam Lindsay', 'Callum Booth']",4-2-3-1,11,['Tomas Cerny'],"['David Amoo', 'Abdul Osman', 'Ryan Stevenson', 'Sean Welsh', 'Stuart Bannigan']",1,4,3,Partick,0,2015-08-01,0,['Christian Nade'],3,"['Ziggy Gordon', 'Garcia Tena', 'Lucas', 'Antons Kurakins']",4-1-4-1,12,['Michael McGovern'],"['Grant Gillespie', 'Dougie Imrie', 'Chris Turner', 'Alistair Crawford', 'Lewis Longridge']",0,13,7,Hamilton,2,2.5,2.63,3.5
1141,1,"['Scott McDonald', 'Wes Fletcher']",6,"['Joseph Chalmers', 'Louis Laing', 'Stephen McManus', 'Steven Hammell']",4-4-2,8,['Connor Ripley'],"['Josh Law', 'Keith Lasley', 'Stephen Pearson', 'Marvin Johnson']",0,13,8,Motherwell,1,2015-08-01,0,"['Daniel Lopez', 'Ryan Christie']",5,"['Daniel Devine', 'David Raven', 'Gary Warren', 'Josh Meekings']",4-4-2,6,['Owain Fon Williams'],"['Nathaniel Wedderburn', 'Greg Tansey', 'Ross Draper', 'Danny Williams']",0,3,0,Inverness C,1,5.0,1.67,3.8
1142,0,['Craig Curran'],4,"['Andrew Davies', 'Scott Boyd', 'Richard Foster', 'Marcus Fraser']",4-5-1,5,['Scott Fox'],"['Michael Gardyne', 'Jackson Irvine', 'Stewart Murdoch', 'Ian McShane', 'Rocco Quinn']",0,8,4,Ross County,0,2015-08-01,2,['Leigh Griffiths'],15,"['Dedryck Boyata', 'Virgil van Dijk', 'Kieran Tierney', 'Efe Ambrose']",4-2-3-1,11,['Craig Gordon'],"['Stuart Armstrong', 'Gary Mackay-Steven', 'Scott Brown', 'Stefan Johansen', 'James Forrest']",0,13,7,Celtic,2,15.0,1.17,7.0
1143,2,"['Rory Loy', 'Kane Hemmings']",4,"['Paul McGinn', 'Thomas Konrad', 'Julen Etxabeguren', 'Kevin Holt']",4-4-2,10,['Scott Bain'],"['Gary Harkins', 'Kevin Thomson', 'Greg Stewart', 'Nick Ross']",0,14,10,Dundee FC,0,2015-08-01,0,"['Kris Boyd', 'Josh Magennis']",1,"['Stuart Findlay', 'Steven Smith', 'Darryl Westlake', 'Mark Connolly']",4-4-2,15,['Jamie MacDonald'],"['Scott Robinson', 'Kallum Higginbotham', 'Christopher Johnston', 'Jamie Hamill']",0,4,1,Kilmarnock,1,2.7,2.5,3.4
1144,0,['John Sutton'],3,"['Brad McKay', 'Thomas Scobbie', 'Brian Easton', 'Joe Shaughnessy']",4-1-4-1,11,['Alan Mannus'],"[""Michael O'Halloran"", 'Liam Craig', 'Simon Lappin', 'Chris Millar', 'David Wotherspoon']",0,12,5,St Johnstone,2,2015-08-02,1,"['Juan Delgado', 'Osman Sow']",2,"['Alim Oezturk', 'Blazey Augustyn', 'Igor Rossi', 'Callum Paterson']",4-4-2,13,['Neil Alexander'],"['Sam Nicholson', 'Jamie Walker', 'Prince Buaben', 'Morgaro Gomis']",0,13,6,Hearts,3,3.3,2.1,3.5
1145,0,"['Kenny McLean', 'Adam Rooney']",11,"['Ashton Taylor', 'Paul Quinn', 'Andrew Considine']",3-5-2,10,['Danny Ward'],"['Jonathan Hayes', 'Shaleum Logan', 'Willo Flood', 'Cameron Smith', 'Graeme Shinnie']",0,8,3,Aberdeen,1,2015-08-02,0,"['Blair Spittal', 'Mario Bilate']",7,"['Coll Donaldson', 'Paul Dixon', 'Ryan McGowan', 'Mark Durnan']",4-4-2,13,['Luis Maria Zwick'],"['Charles Telfer', 'John Souttar', 'John Rankin', 'Chris Erskine']",0,7,3,Dundee United,2,2.05,3.6,3.4
1146,1,"['Daniel Lopez', 'Andrea Mbuyi-Mutombo']",5,"['Lewis Horner', 'David Raven', 'Ross Draper', 'Daniel Devine']",4-4-2,13,['Owain Fon Williams'],"['Liam Polworth', 'Ryan Christie', 'Greg Tansey', 'Danny Williams']",0,9,3,Inverness C,1,2015-08-08,0,"['John Sutton', ""Michael O'Halloran""]",9,"['Brian Easton', 'Joe Shaughnessy', 'Thomas Scobbie', 'Frazer Wright']",4-4-2,9,['Alan Mannus'],"['David Wotherspoon', 'Murray Davidson', 'Simon Lappin', 'Liam Craig']",0,5,3,St Johnstone,0,3.1,2.4,3.1
1147,0,['Christian Nade'],4,"['Ziggy Gordon', 'Garcia Tena', 'Lucas', 'Antons Kurakins']",4-1-4-1,14,['Michael McGovern'],"['Grant Gillespie', 'Dougie Imrie', 'Chris Turner', 'Alistair Crawford', 'Lewis Longridge']",0,8,2,Hamilton,3,2015-08-08,2,['Liam Boyce'],5,"['Marcus Fraser', 'Scott Boyd', 'Andrew Davies', 'Richard Foster']",4-4-1-1,8,['Scott Fox'],"['Michael Gardyne', 'Ian McShane', 'Jackson Irvine', 'Raffaele De Vita', 'Craig Curran']",0,6,2,Ross County,0,3.5,2.05,3.4
1148,0,"['Juan Delgado', 'Osman Sow']",4,"['Callum Paterson', 'Juwon Oshaniwa', 'Blazey Augustyn', 'Igor Rossi']",4-1-2-1-2,17,['Neil Alexander'],"['Alim Oezturk', 'Prince Buaben', 'Morgaro Gomis', 'Jamie Walker']",0,5,2,Hearts,4,2015-08-08,1,"['Kane Hemmings', 'Greg Stewart']",6,"['Paul McGinn', 'James McPake', 'Julen Etxabeguren', 'Kevin Holt']",4-3-1-2,12,['Scott Bain'],"['Kevin Thomson', 'Paul McGowan', 'Gary Harkins', 'Nick Ross']",0,6,1,Dundee FC,5,2.5,2.8,3.25
1149,0,['Darko Bodul'],5,"['Ryan McGowan', 'Coll Donaldson', 'Mark Durnan', 'Paul Dixon']",4-1-4-1,10,['Luis Maria Zwick'],"['Blair Spittal', 'John Souttar', 'Scott Fraser', 'Chris Erskine', 'Charles Telfer']",0,9,7,Dundee United,1,2015-08-08,0,['Wes Fletcher'],7,"['Josh Law', 'Louis Laing', 'Stephen McManus', 'Steven Hammell']",4-4-1-1,16,['Connor Ripley'],"['Keith Lasley', 'Jack Leitch', 'Marvin Johnson', 'Scott McDonald', 'Joseph Chalmers']",0,8,6,Motherwell,3,2.75,2.55,3.25
1150,0,"['Rory McKenzie', 'Kris Boyd']",3,"['Darryl Westlake', ""Mark O'Hara"", 'Mark Connolly', 'Lee Ashcroft', 'Steven Smith']",5-3-2,18,['Jamie MacDonald'],"['Kallum Higginbotham', 'Jamie Hamill', 'Scott Robinson']",0,2,0,Kilmarnock,4,2015-08-09,1,['Adam Rooney'],7,"['Shaleum Logan', 'Ashton Taylor', 'Paul Quinn', 'Graeme Shinnie']",4-2-3-1,8,['Danny Ward'],"['Ryan Jack', 'Niall McGinn', 'Kenny McLean', 'Jonathan Hayes', 'Willo Flood']",0,15,9,Aberdeen,1,10.0,1.33,4.75
1151,1,['Leigh Griffiths'],5,"['Dedryck Boyata', 'Virgil van Dijk', 'Emilio Izaguirre', 'Mikael Lustig']",4-2-3-1,10,['Craig Gordon'],"['Kris Commons', 'Stefan Johansen', 'Stuart Armstrong', 'Nir Biton', 'Tomas Rogic']",0,15,6,Celtic,0,2015-08-09,0,['Ryan Stevenson'],1,"['Jack Hendry', 'Liam Lindsay', 'Callum Booth', 'Gary Miller']",4-2-3-1,13,['Tomas Cerny'],"['David Wilson', 'Stuart Bannigan', 'Steven Lawless', 'Abdul Osman', 'Sean Welsh']",0,5,1,Partick,2,1.33,9.0,5.0
1152,1,['Liam Boyce'],6,"['Richard Foster', 'Marcus Fraser', 'Chris Robertson', 'Andrew Davies']",4-4-1-1,17,['Scott Fox'],"['Craig Curran', 'Michael Gardyne', 'Jackson Irvine', 'Ian McShane', 'Raffaele De Vita']",0,10,6,Ross County,3,2015-08-11,0,"['Graham Cummins', 'John Sutton']",8,"['Brian Easton', 'Joe Shaughnessy', 'Brad McKay', 'Thomas Scobbie']",4-4-2,8,['Alan Mannus'],"['David Wotherspoon', 'Murray Davidson', 'Liam Craig', ""Michael O'Halloran""]",0,6,2,St Johnstone,2,4.0,1.91,3.5
1153,0,"['Rory Loy', 'Kane Hemmings']",1,"['Kevin Holt', 'Paul McGinn', 'James McPake', 'Julen Etxabeguren']",4-3-1-2,11,['Scott Bain'],"['Gary Harkins', 'Kevin Thomson', 'Nick Ross', 'Greg Stewart']",0,11,7,Dundee FC,1,2015-08-11,0,['Darko Bodul'],6,"['Paul Dixon', 'Ryan McGowan', 'Mark Durnan', 'Coll Donaldson']",4-2-3-1,10,['Luis Maria Zwick'],"['Blair Spittal', 'John Souttar', 'John Rankin', 'Aidan Connolly', 'Scott Fraser']",0,10,6,Dundee United,0,3.25,2.25,3.25
1154,1,['Leigh Griffiths'],7,"['Saidy Janko', 'Efe Ambrose', 'Virgil van Dijk', 'Emilio Izaguirre']",4-2-3-1,12,['Craig Gordon'],"['Nir Biton', 'Stefan Johansen', 'Kris Commons', 'Tomas Rogic', 'James Forrest']",0,28,12,Celtic,0,2015-08-12,1,['Rory McKenzie'],6,"['Darryl Westlake', 'Mark Connolly', 'Lee Ashcroft', 'Steven Smith']",4-5-1,11,['Jamie MacDonald'],"['Greg Kiltie', 'Josh Magennis', 'Jamie Hamill', 'Scott Robinson', 'Kallum Higginbotham']",0,11,5,Kilmarnock,0,1.25,11.0,5.75
1155,0,['Mathias Pogba'],2,"['Callum Booth', 'Gary Miller', 'Frederik Frans', 'Liam Lindsay']",4-4-1-1,16,['Tomas Cerny'],"['Sean Welsh', 'David Amoo', 'Steven Lawless', 'Abdul Osman', 'Stuart Bannigan']",0,7,4,Partick,2,2015-08-12,0,['Daniel Lopez'],3,"['Danny Williams', 'David Raven', 'Daniel Devine', 'Ross Draper']",4-4-1-1,14,['Owain Fon Williams'],"['Lewis Horner', 'Ryan Christie', 'Andrea Mbuyi-Mutombo', 'Greg Tansey', 'Liam Polworth']",0,5,3,Inverness C,2,3.75,2.0,3.4
1156,0,['Louis Moult'],4,"['Stephen McManus', 'Steven Hammell', 'Josh Law', 'Louis Laing']",4-4-1-1,16,['Connor Ripley'],"['Scott McDonald', 'Marvin Johnson', 'Lionel Ainsworth', 'Jake Taylor', 'Keith Lasley']",0,5,2,Motherwell,2,2015-08-12,1,"['Osman Sow', 'Gavin Reilly']",4,"['Igor Rossi', 'Juwon Oshaniwa', 'Callum Paterson', 'Alim Oezturk']",4-4-2,9,['Neil Alexander'],"['Sam Nicholson', 'Billy King', 'Morgaro Gomis', 'Prince Buaben']",0,10,5,Hearts,0,5.0,1.73,3.5
1157,1,"['Kallum Higginbotham', 'Josh Magennis']",3,"['Darryl Westlake', 'Mark Connolly', 'Lee Ashcroft', 'Steven Smith']",4-4-2,14,['Jamie MacDonald'],"[""Mark O'Hara"", 'Greg Kiltie', 'Rory McKenzie', 'Jamie Hamill']",0,13,8,Kilmarnock,3,2015-08-15,1,"['Kris Doolan', 'Steven Lawless']",9,"['Gary Miller', 'Frederik Frans', 'Liam Lindsay', 'Callum Booth']",4-4-2,7,['Tomas Cerny'],"['Sean Welsh', 'Stuart Bannigan', 'David Amoo', 'Ryan Stevenson']",1,16,8,Partick,1,4.5,1.7,4.0
1158,1,['David Goodwillie'],5,"['Shaleum Logan', 'Ashton Taylor', 'Andrew Considine', 'Graeme Shinnie']",4-4-1-1,11,['Danny Ward'],"['Willo Flood', 'Kenny McLean', 'Jonathan Hayes', 'Niall McGinn', 'Ryan Jack']",0,12,6,Aberdeen,2,2015-08-15,1,['Louis Moult'],2,"['Josh Law', 'Louis Laing', 'Stephen McManus', 'Steven Hammell']",4-4-1-1,11,['Connor Ripley'],"['Keith Lasley', 'Jake Taylor', 'Marvin Johnson', 'Scott McDonald', 'Lionel Ainsworth']",0,12,4,Motherwell,1,1.67,5.25,3.6
1159,0,"['Lewis Horner', 'Andrea Mbuyi-Mutombo', 'Danny Williams']",2,"['Daniel Devine', 'Ross Draper', 'Carl Tremarco', 'David Raven']",4-3-3,11,['Owain Fon Williams'],"['Liam Polworth', 'Greg Tansey', 'Iain Vigurs']",0,9,5,Inverness C,2,2015-08-15,2,"['Leigh Griffiths', 'Stuart Armstrong']",10,"['Mikael Lustig', 'Dedryck Boyata', 'Virgil van Dijk', 'Emilio Izaguirre']",4-4-2,11,['Craig Gordon'],"['Nir Biton', 'Scott Brown', 'Gary Mackay-Steven', 'Stefan Johansen']",0,15,8,Celtic,4,15.0,1.18,6.5
1160,0,"['Simon Murray', 'Blair Spittal']",3,"['Ryan McGowan', 'Coll Donaldson', 'Mark Durnan', 'Paul Dixon']",4-4-2,5,['Luis Maria Zwick'],"['John Souttar', 'John Rankin', 'Chris Erskine', 'Darko Bodul']",0,9,5,Dundee United,1,2015-08-15,3,['Carlton Morris'],6,"['Ziggy Gordon', 'Garcia Tena', 'Lucas', 'Antons Kurakins']",4-1-4-1,12,['Michael McGovern'],"['Grant Gillespie', 'Dougie Imrie', 'Darian MacKinnon', 'Alistair Crawford', 'Gramoz Kurtaj']",0,14,8,Hamilton,1,2.63,2.55,3.4
1161,0,"['Steven MacLean', 'Graham Cummins', ""Michael O'Halloran""]",10,"['Brian Easton', 'Joe Shaughnessy', 'David Mackay', 'Thomas Scobbie']",4-3-3,7,['Alan Mannus'],"['Chris Millar', 'Murray Davidson', 'Liam Craig']",0,10,3,St Johnstone,1,2015-08-15,2,"['Kane Hemmings', 'Greg Stewart']",4,"['James McPake', 'Kevin Holt', 'Paul McGinn', 'Julen Etxabeguren']",4-4-2,13,['Scott Bain'],"['Gary Harkins', 'Nick Ross', 'Paul McGowan', 'Nicky Low']",0,13,8,Dundee FC,3,3.1,2.25,3.4
1162,2,"['Juan Delgado', 'Osman Sow']",6,"['Callum Paterson', 'Alim Oezturk', 'Igor Rossi', 'Juwon Oshaniwa']",4-4-2,17,['Neil Alexander'],"['Prince Buaben', 'Morgaro Gomis', 'Sam Nicholson', 'Jamie Walker']",0,9,2,Hearts,3,2015-08-15,1,['Craig Curran'],4,"['Marcus Fraser', 'Andrew Davies', 'Chris Robertson', 'Richard Foster']",4-4-1-1,15,['Scott Fox'],"['Jackson Irvine', 'Ian McShane', 'Raffaele De Vita', 'Liam Boyce', 'Michael Gardyne']",0,10,6,Ross County,2,2.7,2.5,3.4
1163,1,['Carlton Morris'],4,"['Lucas', 'Antons Kurakins', 'Ziggy Gordon', 'Garcia Tena']",4-1-4-1,20,['Michael McGovern'],"['Alistair Crawford', 'Darian MacKinnon', 'Gramoz Kurtaj', 'Grant Gillespie', 'Dougie Imrie']",0,10,4,Hamilton,3,2015-08-22,0,"['Iain Vigurs', 'Daniel Lopez']",6,"['David Raven', 'Ross Draper', 'Daniel Devine', 'Danny Williams']",4-4-2,14,['Owain Fon Williams'],"['Greg Tansey', 'Andrea Mbuyi-Mutombo', 'Liam Polworth', 'Ryan Christie']",0,10,5,Inverness C,2,3.2,2.2,3.4
1164,0,['Kane Hemmings'],1,"['James McPake', 'Kevin Holt', 'Paul McGinn', 'Julen Etxabeguren']",4-4-1-1,17,['Scott Bain'],"['Thomas Konrad', 'Gary Harkins', 'Nick Ross', 'Greg Stewart', 'Paul McGowan']",1,7,4,Dundee FC,2,2015-08-22,0,"['Adam Rooney', 'David Goodwillie']",9,"['Andrew Considine', 'Graeme Shinnie', 'Shaleum Logan', 'Ashton Taylor']",4-4-2,18,['Danny Ward'],"['Kenny McLean', 'Niall McGinn', 'Ryan Jack', 'Jonathan Hayes']",0,13,5,Aberdeen,1,7.0,1.5,4.0
1165,4,"['Craig Curran', 'Liam Boyce']",8,"['Andrew Davies', 'Chris Robertson', 'Jamie Reckord', 'Marcus Fraser']",4-4-2,7,['Scott Fox'],"['Jonathan Franks', 'Rocco Quinn', 'Michael Gardyne', 'Jackson Irvine']",0,22,11,Ross County,1,2015-08-22,0,['Kris Boyd'],2,"['Steven Smith', 'Darryl Westlake', 'Mark Connolly', 'Lee Ashcroft']",4-4-1-1,17,['Jamie MacDonald'],"['Rory McKenzie', 'Josh Magennis', ""Mark O'Hara"", 'Lee McCulloch', 'Kallum Higginbotham']",0,8,2,Kilmarnock,2,2.3,2.8,3.6
1166,0,"['David Amoo', 'Kris Doolan']",10,"['Frederik Frans', 'Callum Booth', 'Gary Miller', 'Daniel Seaborne']",4-4-2,11,['Tomas Cerny'],"['Gary Fraser', 'Stuart Bannigan', 'Sean Welsh', 'Ryan Stevenson']",0,4,0,Partick,3,2015-08-22,1,"['Juan Delgado', 'Gavin Reilly']",8,"['Alim Oezturk', 'Juwon Oshaniwa', 'Callum Paterson', 'Igor Rossi']",4-4-2,14,['Neil Alexander'],"['Sam Nicholson', 'Osman Sow', 'Prince Buaben', 'Morgaro Gomis']",0,13,5,Hearts,1,4.0,1.91,3.4
1167,2,['Leigh Griffiths'],8,"['Saidy Janko', 'Efe Ambrose', ""Eoghan O'Connell"", 'Emilio Izaguirre']",4-2-3-1,11,['Logan Bailly'],"['Anthony Stokes', 'Tomas Rogic', 'Charles Mulgrew', 'Gary Mackay-Steven', 'Kris Commons']",0,15,6,Celtic,4,2015-08-22,1,['Robbie Muirhead'],6,"['Sean Dillon', 'Mark Durnan', 'Coll Donaldson', 'Paul Dixon']",4-2-3-1,10,['Luis Maria Zwick'],"['Scott Fraser', 'Ryan McGowan', 'Blair Spittal', 'Chris Erskine', 'John Souttar']",0,6,3,Dundee United,3,1.29,9.5,5.5
1168,1,"['Scott McDonald', 'Louis Moult']",6,"['Steven Hammell', 'Josh Law', 'Louis Laing', 'Stephen McManus']",4-4-2,8,['Connor Ripley'],"['Lionel Ainsworth', 'Keith Lasley', 'Jake Taylor', 'Marvin Johnson']",1,11,4,Motherwell,1,2015-08-22,0,"['Graham Cummins', 'Steven MacLean']",7,"['Brian Easton', 'Joe Shaughnessy', 'David Mackay', 'Thomas Scobbie']",4-4-2,7,['Alan Mannus'],"[""Michael O'Halloran"", 'Chris Millar', 'Murray Davidson', 'Simon Lappin']",0,11,6,St Johnstone,0,3.3,2.05,3.6
1169,0,"['Adam Rooney', 'David Goodwillie']",3,"['Shaleum Logan', 'Ashton Taylor', 'Andrew Considine', 'Graeme Shinnie']",4-1-2-1-2,12,['Danny Ward'],"['Ryan Jack', 'Niall McGinn', 'Kenny McLean', 'Jonathan Hayes']",0,6,4,Aberdeen,1,2015-08-29,0,['Mathias Pogba'],4,"['Gary Miller', 'Frederik Frans', 'Liam Lindsay', 'Callum Booth']",4-2-3-1,12,['Tomas Cerny'],"['Stuart Bannigan', 'Sean Welsh', 'Declan McDaid', 'Abdul Osman', 'Steven Lawless']",0,8,3,Partick,2,1.67,5.0,3.8
1170,0,['Daniel Lopez'],4,"['David Raven', 'Ross Draper', 'Daniel Devine', 'Carl Tremarco']",4-2-3-1,16,['Owain Fon Williams'],"['Greg Tansey', 'Iain Vigurs', 'Andrea Mbuyi-Mutombo', 'Ryan Christie', 'Danny Williams']",1,10,4,Inverness C,4,2015-08-29,0,"['Kane Hemmings', 'Greg Stewart']",4,"['Paul McGinn', 'Thomas Konrad', 'James McPake', 'Gary Irvine']",4-4-2,8,['Scott Bain'],"['Paul McGowan', 'Kevin Thomson', 'Nick Ross', 'Nicky Low']",0,8,4,Dundee FC,1,3.5,2.1,3.3
1171,0,"['Chris Erskine', 'Billy McKay', 'Blair Spittal']",6,"['Sean Dillon', 'Mark Durnan', 'Paul Dixon', 'Ryan McGowan']",4-3-3,9,['Luis Maria Zwick'],"['John Rankin', 'Ryan Dow', 'John Souttar']",0,14,7,Dundee United,2,2015-08-29,2,['Craig Curran'],3,"['Chris Robertson', 'Andrew Davies', 'Jamie Reckord', 'Marcus Fraser']",4-4-1-1,17,['Scott Fox'],"['Jonathan Franks', 'Rocco Quinn', 'Liam Boyce', 'Michael Gardyne', 'Jackson Irvine']",0,14,6,Ross County,3,3.3,2.1,3.5
